settlement_id,name,lon,lat,district,division,pop_2km,n_schools_3km,n_clinics_3km,rwi,elevation_m,seasonal_water_px,flood_prone,place,dl_mbps,split,evidence_tier_REFERENCE_ONLY
S0582,Tatalaan Ulu,116.2229043,4.8544087,Nabawan,Interior,0,2,0,-0.343,511.0,1,False,village,,predict,insufficient
S0583,Panarakan,116.2604083,4.9018965,Nabawan,Interior,90,1,0,-0.572,477.0,0,False,village,,predict,insufficient
S0584,Kampung Ponontomon,116.2643473,4.88108,Nabawan,Interior,256,1,0,-0.118,463.0,0,False,hamlet,45.58,check,insufficient
S0585,Susuon,116.2613119,4.8916374,Nabawan,Interior,347,1,0,-0.572,476.0,0,False,village,,predict,insufficient
S0586,Kalabi,116.2621641,4.8930202,Nabawan,Interior,347,1,0,-0.572,489.0,0,False,village,,predict,insufficient
S0588,Malaing Ulu,116.1395051,4.9564866,Keningau,Interior,621,0,0,-1.122,392.0,0,False,village,,predict,insufficient
S0589,Kampung Bonor,116.1805099,4.9690669,Keningau,Interior,337,0,0,-0.959,373.0,0,False,hamlet,1.221,check,insufficient
S0591,Karamatoi Ulu,116.1372203,4.9489947,Keningau,Interior,29,0,0,-1.122,391.0,0,False,village,,predict,insufficient
S0593,Binakaan,116.3432834,5.117645,Keningau,Interior,574,0,0,-0.321,376.0,0,False,village,,predict,insufficient
S0594,Seri Menanti,116.2749919,5.2023035,Keningau,Interior,323,0,0,-0.726,419.0,0,False,village,31.461,check,insufficient
S0598,Sanang,116.1705088,5.0503345,Keningau,Interior,170,0,0,-0.28,364.0,0,False,village,,predict,insufficient
S0600,Namadan Baru,116.2055431,5.1331074,Keningau,Interior,213,0,0,-0.25233333333333335,386.0,0,False,village,,predict,insufficient
S0601,Lintuhun Baru,116.2102068,5.1431533,Keningau,Interior,586,0,0,-0.323,382.0,0,False,village,,predict,insufficient
S0604,Bangawong,116.3290819,5.0815603,Keningau,Interior,435,0,0,-0.5176666666666666,359.0,0,False,village,,predict,insufficient
S0606,Susulat Baru,116.367318,5.1117207,Keningau,Interior,64,0,0,-0.2435,375.0,0,False,village,87.969,check,insufficient
S0609,Totogop,116.1801678,5.2268314,Keningau,Interior,1513,0,0,-0.2115,300.0,16,True,village,8.6595,check,insufficient
S0613,Sinaron Tengah,116.5938172,5.4544754,Tongod,Sandakan,320,0,0,-0.345,550.0,0,False,village,9.142,check,insufficient
S0616,Sinua,116.5790393,5.4821092,Tongod,Sandakan,29,1,0,-0.3303333333333333,542.0,0,False,village,62.774,check,insufficient
S0619,Kompartment 50,116.5496793,5.3074959,Keningau,Interior,1613,0,0,,401.0,0,False,village,,predict,insufficient
S0621,Kompartment 86,116.5601736,5.2718184,Tongod,Sandakan,92,0,0,,391.0,9,True,village,,predict,insufficient
S0622,Kompartment 148,116.6209573,5.2696191,Tongod,Sandakan,0,0,0,,536.0,0,False,village,,predict,insufficient
S0625,Pioh,116.496168,5.2717183,Keningau,Interior,28,0,0,0.104,410.0,0,False,village,,predict,insufficient
S0626,Wawasan,116.5307635,5.2707586,Keningau,Interior,315,0,0,-0.1565,415.0,0,False,village,,predict,insufficient
S0641,Sasagahan,116.4306414,5.2077032,Keningau,Interior,99,0,0,-0.17833333333333334,384.0,0,False,village,26.066,check,insufficient
S0642,Pengaradan,116.3977252,5.2560354,Keningau,Interior,181,0,0,-0.4703333333333333,409.0,0,False,village,25.366,check,insufficient
S0647,Maatol,116.43553,5.215325,Keningau,Interior,67,0,0,-0.26366666666666666,387.0,0,False,village,,predict,insufficient
S0649,Mokotog,116.4247876,5.2835791,Keningau,Interior,618,0,0,-0.49066666666666664,394.0,0,False,village,59.4315,check,insufficient
S0691,Bukit Indah,116.2799224,5.2656225,Keningau,Interior,31,0,0,-0.6695,565.0,0,False,village,,predict,insufficient
S0692,Mesej Bunang,116.2666274,5.2576841,Keningau,Interior,0,0,0,-0.609,555.0,0,False,village,,predict,insufficient
S0694,Mansiang,116.228125,5.2554901,Keningau,Interior,93,0,0,-0.42,416.0,0,False,village,9.265,check,insufficient
S0695,Kilugus,116.2849091,5.2812117,Keningau,Interior,63,0,0,-0.6406666666666666,547.0,0,False,village,,predict,insufficient
S0698,Sondukut,116.2219378,5.2311401,Keningau,Interior,90,0,0,-0.6676666666666667,496.0,0,False,village,6.7515,check,insufficient
S0711,Antabakan,116.141912,5.1377532,Keningau,Interior,493,0,0,-0.565,418.0,0,False,village,,predict,insufficient
S0718,Gaulan,116.0534426,5.3025712,Keningau,Interior,542,0,0,-0.263,401.0,0,False,village,72.596,check,insufficient
S0722,Kaliwot,116.1025982,5.2344101,Keningau,Interior,88,0,0,-0.548,424.0,0,False,village,,predict,insufficient
S0727,Ulu Senagang,116.0302665,5.3443873,Keningau,Interior,93,0,0,-0.7193333333333333,467.0,0,False,village,121.7915,check,insufficient
S0728,Kuala Tigasa,116.1358732,5.2114388,Keningau,Interior,460,1,0,-0.5945,296.0,0,False,village,,predict,insufficient
S0729,Mongitom Ulu,116.186367,5.4910984,Keningau,Interior,226,0,0,-0.7055,685.0,0,False,village,17.406,check,insufficient
S0730,Belinin Division,116.0789466,5.1702445,Keningau,Interior,111,0,0,,548.0,0,False,village,,predict,insufficient
S0731,Bandukan Ulu,116.1569642,5.4716419,Keningau,Interior,298,0,0,-0.339,806.0,0,False,village,,predict,insufficient
S0737,Tataluan,116.1245859,5.1089378,Keningau,Interior,296,0,0,-0.255,430.0,0,False,village,,predict,insufficient
S0738,Estet Sri Padasa,116.1279678,5.1913399,Keningau,Interior,342,0,0,-0.982,418.0,0,False,village,,predict,insufficient
S0739,Dimpangoh,116.1147343,5.1542775,Keningau,Interior,1187,0,0,-0.6025,433.0,0,False,village,,predict,insufficient
S0741,Ulu Keritan,116.0423502,5.3308299,Keningau,Interior,94,0,0,-0.7025,468.0,0,False,village,16.513,check,insufficient
S0745,Sri Telipok Baru,116.0472387,5.3545134,Keningau,Interior,154,0,0,-0.5265,595.0,0,False,village,227.07,check,insufficient
S0749,Bina Baru,116.1254003,5.185274,Keningau,Interior,342,0,0,-0.622,445.0,0,False,village,,predict,insufficient
S0782,Kompartment 149/145,116.6742641,5.2521739,Tongod,Sandakan,45,0,0,,307.0,0,False,village,,predict,insufficient
S0783,Kompartment 152,116.6267962,5.2251505,Tongod,Sandakan,0,0,0,,480.0,0,False,village,,predict,insufficient
S0784,Kompartment 154,116.6599246,5.2389983,Tongod,Sandakan,45,0,0,,311.0,0,False,village,,predict,insufficient
S0785,Kompartment 162,116.6951096,5.2191704,Tongod,Sandakan,0,0,0,,231.0,0,False,village,,predict,insufficient
S0786,Kompartment 125,116.6700893,5.2914368,Tongod,Sandakan,46,0,0,-0.18,523.0,0,False,village,,predict,insufficient
S0787,Kompartment 147,116.6442341,5.2443623,Tongod,Sandakan,0,0,0,,376.0,0,False,village,,predict,insufficient
S0788,Pingas Camp Kompartment 144,116.6667287,5.2777254,Tongod,Sandakan,46,0,0,-0.18,370.0,0,False,village,92.221,check,insufficient
S0789,Kompartment 82,116.6524192,5.2982556,Tongod,Sandakan,122,0,0,,396.0,0,False,village,92.221,check,insufficient
S0790,Kompartment 155,116.6815193,5.2390515,Tongod,Sandakan,45,0,0,,274.0,0,False,village,,predict,insufficient
S0791,Kompartment 143,116.670471,5.2825763,Tongod,Sandakan,46,0,0,-0.18,436.0,0,False,village,92.221,check,insufficient
S0793,Kompartment 123,116.6656873,5.2980372,Tongod,Sandakan,0,0,0,-0.18,368.0,0,False,village,,predict,insufficient
S0794,Kaimadang,116.2773773,5.3599854,Keningau,Interior,0,0,0,-0.712,444.0,0,False,village,22.609,check,insufficient
S0795,Kiporing,116.257985,5.3306312,Keningau,Interior,61,0,0,-0.6135,471.0,0,False,village,22.609,check,insufficient
S0802,Ulu Monsorulung,116.2321878,5.5999573,Tambunan,Interior,165,0,0,-0.368,775.0,0,False,village,,predict,insufficient
S0806,Tajur,116.3589258,5.5201275,Tambunan,Interior,0,0,0,,591.0,0,False,village,,predict,insufficient
S0807,Rompon,116.3176526,5.5197756,Tambunan,Interior,859,0,0,-0.4775,411.0,20,True,village,216.1025,check,insufficient
S0810,Susuon Baru,116.3654918,5.5563637,Tambunan,Interior,0,0,0,-0.804,784.0,0,False,village,,predict,insufficient
S0811,Monsok Ulu,116.3749004,5.558876,Tambunan,Interior,0,0,0,-0.804,574.0,0,False,village,,predict,insufficient
S0812,Monsok Tengah,116.358018,5.5700501,Tambunan,Interior,23,0,0,-0.531,573.0,0,False,village,,predict,insufficient
S0821,Kitoring,116.3436675,5.5739764,Tambunan,Interior,23,0,0,-0.3705,759.0,0,False,village,,predict,insufficient
S0827,Bolotikon,116.2711104,5.638746,Tambunan,Interior,437,0,0,-0.666,631.0,0,False,village,,predict,insufficient
S0830,Widu,116.5895682,5.8040982,Ranau,West Coast,0,0,0,-0.616,795.0,0,False,village,,predict,insufficient
S0838,Kigiwit,116.7264859,5.7170949,Ranau,West Coast,21,0,0,-0.636,741.0,0,False,village,,predict,insufficient
S0842,Minduhuaon Baru,116.8002752,5.8715374,Ranau,West Coast,80,0,0,-0.25433333333333336,323.0,18,True,village,,predict,insufficient
S0844,Paus,116.7864316,5.6861462,Ranau,West Coast,277,0,0,-0.549,222.0,25,True,village,199.833,check,insufficient
S0853,Toupos,116.8833001,5.6769714,Ranau,West Coast,24,0,0,-0.084,403.0,0,False,village,,predict,insufficient
S0855,Walou,116.7408226,5.6653588,Ranau,West Coast,0,0,0,-0.582,397.0,0,False,village,28.838,check,insufficient
S0859,Panulangon,116.7210878,5.6603136,Ranau,West Coast,0,0,0,-0.428,568.0,0,False,village,2.483,check,insufficient
S0869,Mansalu,117.0320814,6.0856557,Ranau,West Coast,0,0,0,-0.621,158.0,0,False,village,,predict,insufficient
S0877,Sungangon,116.8053771,5.8622468,Ranau,West Coast,52,0,0,-0.15166666666666667,247.0,11,True,village,60.947,check,insufficient
S0878,Bereing,116.7861553,5.9026773,Ranau,West Coast,24,0,0,-0.387,506.0,0,False,village,12.0085,check,insufficient
S0880,Mapad,116.7159365,5.8672493,Ranau,West Coast,0,0,0,-0.585,466.0,0,False,village,,predict,insufficient
S0884,Kampung Sedul,116.7685302,5.9809394,Ranau,West Coast,123,0,0,-0.213,295.0,0,False,hamlet,53.909,check,insufficient
S0901,Agan,117.0701728,6.1254207,Ranau,West Coast,0,0,0,-0.511,77.0,0,False,village,,predict,insufficient
S0911,Patau,116.9769462,6.0551107,Ranau,West Coast,0,0,0,,111.0,0,False,village,,predict,insufficient
S0913,Tinindoi,116.9808099,6.1512347,Ranau,West Coast,0,0,0,-0.379,224.0,0,False,village,,predict,insufficient
S0923,Sinurai,116.9619601,6.117644,Ranau,West Coast,252,0,0,-0.15733333333333333,110.0,72,True,village,90.631,check,insufficient
S0932,Kopuakan,116.9097353,6.1740036,Ranau,West Coast,73,0,0,-0.371,150.0,45,True,village,,predict,insufficient
S0933,Garong,116.9715973,6.2312546,Ranau,West Coast,0,0,0,,238.0,0,False,village,,predict,insufficient
S0935,Pahu Sasapan,116.7745909,6.13671,Ranau,West Coast,695,0,0,-0.5095,286.0,0,False,village,53.711,check,insufficient
S0937,Kawasan Pertanian Kisagut,116.8909304,6.1035086,Ranau,West Coast,0,0,0,,251.0,0,False,village,,predict,insufficient
S0947,Nalumad,116.7459246,6.1000667,Ranau,West Coast,78,1,0,-0.38833333333333336,331.0,0,False,village,,predict,insufficient
S0948,Dantayon,116.7390666,6.101652,Ranau,West Coast,25,1,0,-0.38833333333333336,448.0,0,False,village,,predict,insufficient
S0999,Niasan,116.6353208,5.8525814,Ranau,West Coast,0,0,0,-0.724,752.0,0,False,village,,predict,insufficient
S1001,Tiang Lama,116.6029261,5.7859487,Ranau,West Coast,0,0,0,-0.6615,996.0,0,False,village,,predict,insufficient
S1009,Togoyog,116.6694741,5.8309801,Ranau,West Coast,0,0,0,-0.619,817.0,0,False,village,,predict,insufficient
S1012,Kampung Gaur,116.6670815,5.8697799,Ranau,West Coast,23,1,0,-0.49133333333333334,610.0,0,False,hamlet,30.953,check,insufficient
S1013,Kitaih,116.6501005,5.8106471,Ranau,West Coast,0,0,0,-0.2795,980.0,0,False,village,,predict,insufficient
S1014,Bayag,116.6582476,5.8464074,Ranau,West Coast,0,1,0,-0.809,665.0,0,False,village,16.17,check,insufficient
S1017,Longut Lama,116.591478,5.8442575,Ranau,West Coast,27,0,0,-0.166,813.0,0,False,village,,predict,insufficient
S1051,Torolobou,116.5096727,5.949506,Ranau,West Coast,152,0,0,-0.46,926.0,0,False,village,15.079,check,insufficient
S1056,Sikalabot,116.3966688,4.5119873,Nabawan,Interior,0,1,0,,151.0,41,True,village,12.465,check,insufficient
S1057,Kampung Sumantakawan,116.3001806,4.5132001,Nabawan,Interior,0,0,0,,178.0,11,True,hamlet,,predict,insufficient
S1058,Payaton,116.2278355,4.438534,Nabawan,Interior,0,0,0,,304.0,0,False,village,,predict,insufficient
S1061,Kampung Sabungo,116.2361497,4.6180976,Nabawan,Interior,0,0,0,,243.0,0,False,hamlet,,predict,insufficient
S1062,Kampung Sasalap,116.2370054,4.5473904,Nabawan,Interior,0,0,0,-0.379,229.0,15,True,hamlet,,predict,insufficient
S1063,Samali,116.2373956,4.5415904,Nabawan,Interior,0,0,0,-0.379,237.0,14,True,village,,predict,insufficient
S1065,Kampung Haungan,116.1969706,4.5580668,Nabawan,Interior,0,0,0,,284.0,19,True,hamlet,,predict,insufficient
S1075,Kampung Tatalaan Ulu,116.2101493,5.0489146,Keningau,Interior,0,0,0,-1.156,363.0,0,False,hamlet,,predict,insufficient
S1077,Balai Budaya Totogop,116.175459,5.2283683,Keningau,Interior,1480,0,0,-0.233,306.0,17,True,village,8.6595,check,insufficient
S1082,Kampung Sendukut,116.2286355,5.253915,Keningau,Interior,93,0,0,-0.5873333333333334,440.0,0,False,hamlet,9.265,check,insufficient
S1084,Kampung Tinagalan Laut,116.3006846,5.100738,Keningau,Interior,553,0,0,-0.9025,358.0,0,False,hamlet,5.395,check,insufficient
S1085,Mangkubau Darat,117.1426333,6.9546045,Pitas,Kudat,0,0,0,-0.2976666666666667,9.0,0,False,village,2.304,check,insufficient
S1086,Serupil,117.1761723,6.8976509,Pitas,Kudat,150,0,0,-0.447,30.0,0,False,village,,predict,insufficient
S1087,Mangkubau Laut,117.1327988,6.9959767,Pitas,Kudat,111,0,0,-0.581,13.0,84,True,village,76.6355,check,insufficient
S1088,Tanggui,117.1379384,6.9722254,Pitas,Kudat,0,0,0,-0.4546666666666666,13.0,0,False,village,2.304,check,insufficient
S1089,Dallas,117.1133348,6.9742438,Pitas,Kudat,0,0,0,-0.4503333333333333,36.0,0,False,village,6.453,check,insufficient
S1090,Estet Kakarangan,117.2052235,6.8596406,Pitas,Kudat,0,0,0,,25.0,0,False,village,,predict,insufficient
S1095,Pituru,117.2063034,6.7780476,Pitas,Kudat,0,0,0,-0.389,9.0,25,True,village,99.547,check,insufficient
S1096,Mapan-Mapan,117.2464376,6.8622992,Pitas,Kudat,193,0,0,-0.367,9.0,79,True,village,,predict,insufficient
S1098,Lok Kapas,117.242507,6.8677008,Pitas,Kudat,193,0,0,-0.367,10.0,43,True,village,,predict,insufficient
S1099,Mantaya,117.1409317,6.9612125,Pitas,Kudat,0,0,0,-0.4546666666666666,9.0,0,False,village,2.304,check,insufficient
S1100,Tanjung Malawali,117.3025683,7.0451884,Kudat,Kudat,0,0,0,,55.0,0,False,village,,predict,insufficient
S1101,Kandinga,117.2403773,6.8554142,Pitas,Kudat,193,0,0,-0.367,3.0,75,True,village,,predict,insufficient
S1104,Tanjung Berungus,117.0320892,6.9481337,Pitas,Kudat,0,0,0,-0.627,13.0,48,True,village,,predict,insufficient
S1105,Malubang,117.0584738,6.9627435,Pitas,Kudat,113,0,0,,11.0,80,True,village,,predict,insufficient
S1107,Tiga Tarok,117.0731101,6.9803126,Pitas,Kudat,245,0,0,-0.663,7.0,49,True,village,,predict,insufficient
S1108,Pancuran,117.0578355,6.9647854,Pitas,Kudat,113,0,0,,11.0,69,True,village,,predict,insufficient
S1109,Kampung Naruntung,117.1599113,7.0024141,Pitas,Kudat,432,0,0,,10.0,111,True,hamlet,1.423,check,insufficient
S1111,Kipahung,117.1327134,6.920408,Pitas,Kudat,0,0,0,-0.284,12.0,0,False,village,,predict,insufficient
S1112,Suangbat,117.1174777,6.9811597,Pitas,Kudat,0,0,0,-0.128,39.0,14,True,village,6.453,check,insufficient
S1113,Sawangon,117.0333464,6.9306229,Pitas,Kudat,0,0,0,-0.6045,11.0,96,True,village,,predict,insufficient
S1123,Ulu Angkarut,116.0516406,4.4436134,Nabawan,Interior,0,0,0,,1140.0,0,False,village,,predict,insufficient
S1124,Salang,116.0150935,4.4504276,Nabawan,Interior,0,0,0,,934.0,0,False,village,,predict,insufficient
S1125,Namalasakan Butul,116.0233674,4.4712404,Nabawan,Interior,0,0,0,,813.0,0,False,village,,predict,insufficient
S1126,Pengolobon,116.0101889,4.5309324,Tenom,Interior,0,0,0,,1201.0,0,False,village,,predict,insufficient
S1129,Kampung Simpang Tiga,117.2494648,6.5611914,Beluran,Sandakan,0,0,0,,30.0,0,False,hamlet,,predict,insufficient
S1131,Kampung Babagoh,117.5029371,6.5952007,Beluran,Sandakan,0,0,0,-0.609,4.0,25,True,hamlet,,predict,insufficient
S1132,Bakungan,118.1174268,6.1850273,Sandakan,Sandakan,45,1,0,,7.0,66,True,hamlet,,predict,insufficient
S1134,,118.2784148,5.8179655,Sandakan,Sandakan,0,0,0,-0.179,2.0,160,True,hamlet,,predict,insufficient
S1196,,115.7159811,4.7860492,Sipitang,Interior,9,0,0,-0.1855,759.0,0,False,village,,predict,insufficient
S1197,Kem Sinar 9,117.2092509,6.5016492,Beluran,Sandakan,47,0,0,-0.649,204.0,0,False,village,,predict,insufficient
S1199,AFC Coupe 3,117.0775157,6.5108546,Pitas,Kudat,0,0,0,,348.0,0,False,village,,predict,insufficient
S1200,Jesselton Estate,117.081689,6.4730173,Pitas,Kudat,0,0,0,,234.0,0,False,village,,predict,insufficient
S1201,AFC Coupe 8,117.1686621,6.4773921,Beluran,Sandakan,0,0,0,,72.0,0,False,village,,predict,insufficient
S1202,AFC Coupe 2,117.1084812,6.4757033,Pitas,Kudat,0,0,0,,290.0,0,False,village,,predict,insufficient
S1204,Mantalang,117.1012896,6.4744786,Pitas,Kudat,0,0,0,,314.0,0,False,village,,predict,insufficient
S1206,Mangkabusu,117.0030656,6.5692272,Pitas,Kudat,132,0,0,-0.8615,25.0,46,True,village,48.373,check,insufficient
S1218,Lokos,116.9967224,6.5726607,Pitas,Kudat,132,0,0,-0.8615,156.0,42,True,village,48.373,check,insufficient
S1219,Sinanggip,116.9869236,6.6103905,Pitas,Kudat,0,0,0,-0.6735,262.0,0,False,village,8.034,check,insufficient
S1225,Vunoi,116.9968887,6.5811176,Pitas,Kudat,132,0,0,-0.5816666666666667,29.0,64,True,village,,predict,insufficient
S1234,Tukar,117.0918455,6.6266504,Pitas,Kudat,158,0,0,-0.7243333333333334,26.0,0,False,village,,predict,insufficient
S1237,Bambangan Sook,117.0101601,6.6388479,Pitas,Kudat,0,0,0,-0.8213333333333334,106.0,0,False,village,23.63,check,insufficient
S1239,Mandurian Laut,117.0206976,6.629788,Pitas,Kudat,0,0,0,-0.7236666666666666,23.0,53,True,village,,predict,insufficient
S1246,Kem Polai,117.1017769,6.6343091,Pitas,Kudat,0,0,0,-0.5643333333333334,126.0,0,False,village,,predict,insufficient
S1258,Ulu Patian,115.9701832,4.8889332,Tenom,Interior,86,0,0,-0.6165,627.0,0,False,village,,predict,insufficient
S1260,Sumambu,115.9927541,4.7707803,Tenom,Interior,30,0,0,-0.57,698.0,0,False,village,,predict,insufficient
S1261,Tinura,115.8893519,4.6969219,Tenom,Interior,62,0,0,-0.3285,469.0,0,False,village,38.605,check,insufficient
S1269,Sosopon,115.8610354,4.7570931,Tenom,Interior,28,0,0,-0.0735,548.0,0,False,village,57.609,check,insufficient
S1276,Ripanon,115.9132903,4.8238348,Tenom,Interior,0,0,0,,362.0,0,False,village,,predict,insufficient
S1277,Lohot,115.8676654,4.7691,Tenom,Interior,364,0,0,-0.0735,471.0,0,False,village,77.686,check,insufficient
S1280,Titikom,116.0409093,4.7655482,Tenom,Interior,0,0,0,,1196.0,0,False,village,,predict,insufficient
S1281,Masanoi,115.9558461,4.9660872,Tenom,Interior,84,0,0,0.612,575.0,0,False,village,,predict,insufficient
S1284,Tilis,115.9005547,4.7737699,Tenom,Interior,220,0,0,-0.475,401.0,0,False,village,,predict,insufficient
S1285,Titiku,116.0182134,4.7560232,Tenom,Interior,0,0,0,,1013.0,0,False,village,,predict,insufficient
S1298,Katubu,115.9691419,4.8675052,Tenom,Interior,194,0,0,-0.425,516.0,0,False,village,,predict,insufficient
S1301,Sinawangon,116.034389,4.7568219,Tenom,Interior,0,0,0,,1227.0,0,False,village,,predict,insufficient
S1303,Aloh,116.1056739,4.831419,Nabawan,Interior,0,0,0,,993.0,0,False,village,,predict,insufficient
S1322,Bandar Fajar Harapan,119.2067601,5.2335919,LahadDatu,Tawau,2366,0,0,-0.3085,76.0,0,False,town,85.7735,check,insufficient
S1358,Kampung Menampilik,118.5703486,4.3458764,Semporna,Tawau,524,0,0,,9.0,59,True,hamlet,,predict,insufficient
S1360,Kampung Pamaguan,118.0563466,5.940402,Sandakan,Sandakan,0,0,0,-0.236,8.0,117,True,hamlet,,predict,insufficient
S1362,Ladang Segaliud,117.7848788,5.7228561,Sandakan,Sandakan,385,0,0,0.1795,18.0,0,False,village,20.569,check,insufficient
S1363,Ladang Menggaris,117.7342929,5.7077547,Sandakan,Sandakan,388,0,0,-0.5495,15.0,6,True,village,52.0335,check,insufficient
S1368,Kampung Luboh,118.0145731,6.0114307,Sandakan,Sandakan,385,0,0,-0.155,10.0,124,True,hamlet,2.44,check,insufficient
S1369,"SK Nampasan, Ranau",116.6578479,5.868349,Ranau,West Coast,23,1,0,-0.666,703.0,0,False,village,30.953,check,insufficient
S1371,Desa Orcid,116.2407374,5.0576442,Keningau,Interior,417,0,0,-0.28,366.0,0,False,village,,predict,insufficient
S1429,Kampung Kumansi,117.0890236,5.2775781,Tongod,Sandakan,514,0,0,-0.373,42.0,76,True,hamlet,30.392,check,insufficient
S1430,Kampung Tronglit,117.9952884,5.7439076,Sandakan,Sandakan,85,0,0,-0.461,3.0,27,True,hamlet,,predict,insufficient
S1431,Kampung Kababak,118.5026014,4.5276344,Semporna,Tawau,301,0,0,-0.058,8.0,47,True,hamlet,,predict,insufficient
S1432,Kampung Silawa,118.5791731,4.5526744,Semporna,Tawau,878,2,0,-0.042,3.0,119,True,hamlet,,predict,insufficient
S1433,Kampung Lumanggas,118.5733795,4.5492253,Semporna,Tawau,233,1,0,0.1375,10.0,278,True,hamlet,,predict,insufficient
S1434,Kampung Rasak,118.5320359,4.5430409,Semporna,Tawau,247,1,0,-0.031,13.0,136,True,hamlet,,predict,insufficient
S1438,Kampung Selakan,118.6947897,4.5748288,Semporna,Tawau,0,0,0,,8.0,101,True,hamlet,,predict,insufficient
S1439,Kampung Larapan Hujung,118.5939145,4.5534766,Semporna,Tawau,645,2,0,-0.042,1.0,83,True,hamlet,,predict,insufficient
S1440,Kampung Bakong Bakong,118.4752375,4.5737138,Semporna,Tawau,69,0,0,-0.554,11.0,32,True,hamlet,,predict,insufficient
S1445,Kampung Tiger,117.8187132,4.4075531,Tawau,Tawau,1210,0,0,-0.0555,100.0,3,False,hamlet,29.337,check,insufficient
