radius_km,mast_id,mast_lat,mast_lon,s_id,s_lat,s_lon,dist_km,chosen_by_distance,min_clear_m,los,fresnel,voids,usable
3,S0360,6.3219835,116.3868016,S0179,6.3240036,116.3743229,1.397,0,-134.2,False,False,0,True
3,S0364,6.4821376,116.4939753,S0041,6.4565219,116.5024247,2.997,0,3.0,True,False,0,True
3,S0364,6.4821376,116.4939753,S0365,6.4635833,116.4878031,2.173,0,10.1,True,True,0,True
3,S0365,6.4635833,116.4878031,S0041,6.4565219,116.5024247,1.796,0,2.1,True,False,0,True
3,S0365,6.4635833,116.4878031,S0364,6.4821376,116.4939753,2.173,0,9.1,True,True,0,True
3,S0366,6.2218072,116.4428194,S0315,6.2285288,116.4551222,1.552,0,9.6,True,True,0,True
3,S0366,6.2218072,116.4428194,S0316,6.2251585,116.4491033,0.788,0,9.8,True,True,0,True
3,S0366,6.2218072,116.4428194,S0318,6.2186365,116.4523971,1.116,0,10.2,True,True,0,True
3,S0366,6.2218072,116.4428194,S0319,6.2360746,116.4494384,1.747,0,-63.1,False,False,0,True
3,S0366,6.2218072,116.4428194,S0320,6.2137719,116.4515128,1.312,0,-11.9,False,False,0,True
3,S0366,6.2218072,116.4428194,S0321,6.2065818,116.4454789,1.718,0,-35.3,False,False,0,True
3,S0366,6.2218072,116.4428194,S0322,6.1992736,116.4466573,2.541,0,-39.5,False,False,0,True
3,S0366,6.2218072,116.4428194,S0346,6.2399444,116.4347245,2.206,0,-59.0,False,False,0,True
3,S0366,6.2218072,116.4428194,S0372,6.2275471,116.4499,1.01,0,9.4,True,True,0,True
3,S0372,6.2275471,116.4499,S0315,6.2285288,116.4551222,0.587,0,10.1,True,True,0,True
3,S0372,6.2275471,116.4499,S0316,6.2251585,116.4491033,0.28,0,10.1,True,True,0,True
3,S0372,6.2275471,116.4499,S0318,6.2186365,116.4523971,1.029,0,-18.2,False,False,0,True
3,S0372,6.2275471,116.4499,S0319,6.2360746,116.4494384,0.95,0,-28.0,False,False,0,True
3,S0372,6.2275471,116.4499,S0320,6.2137719,116.4515128,1.542,0,7.4,True,True,0,True
3,S0372,6.2275471,116.4499,S0321,6.2065818,116.4454789,2.382,0,-37.8,False,False,0,True
3,S0372,6.2275471,116.4499,S0339,6.2473825,116.4525488,2.225,0,-20.4,False,False,0,True
3,S0372,6.2275471,116.4499,S0340,6.2495427,116.451671,2.454,0,-14.5,False,False,0,True
3,S0372,6.2275471,116.4499,S0346,6.2399444,116.4347245,2.171,0,-61.7,False,False,0,True
3,S0372,6.2275471,116.4499,S0348,6.2514125,116.4612922,2.937,0,-33.2,False,False,0,True
3,S0372,6.2275471,116.4499,S0366,6.2218072,116.4428194,1.01,0,9.7,True,True,0,True
3,S0372,6.2275471,116.4499,S0403,6.2493073,116.4626154,2.798,0,-62.2,False,False,0,True
3,S0375,6.1940804,116.7735199,S0943,6.20053,116.7656937,1.124,1,-70.0,False,False,0,True
3,S0375,6.1940804,116.7735199,S0061,6.2072984,116.7677359,1.603,1,-20.0,False,False,0,True
3,S0379,6.3363692,116.7327757,S0242,6.3120478,116.7332936,2.705,0,9.1,True,True,0,True
3,S0379,6.3363692,116.7327757,S0380,6.3424779,116.740202,1.065,0,8.2,True,True,0,True
3,S0380,6.3424779,116.740202,S0379,6.3363692,116.7327757,1.065,1,8.1,True,True,0,True
3,S0380,6.3424779,116.740202,S0381,6.3629363,116.7548147,2.79,1,-22.6,False,False,0,True
3,S0380,6.3424779,116.740202,S0382,6.36331,116.7450321,2.377,1,9.1,True,True,0,True
3,S0383,6.3795511,116.7597414,S0243,6.3871847,116.7747033,1.859,0,5.5,True,False,0,True
3,S0383,6.3795511,116.7597414,S0381,6.3629363,116.7548147,1.926,0,9.4,True,True,0,True
3,S0383,6.3795511,116.7597414,S0382,6.36331,116.7450321,2.43,0,-17.5,False,False,0,True
3,S0384,6.4390311,116.8076006,S0273,6.4544107,116.8012118,1.85,0,10.5,True,True,0,True
3,S0389,6.3928187,117.3832823,S0390,6.3981983,117.385528,0.648,1,7.9,True,True,0,True
3,S0390,6.3981983,117.385528,S0389,6.3928187,117.3832823,0.648,0,10.1,True,True,0,True
3,S0393,6.4023072,116.5293282,S0395,6.4237159,116.5214103,2.536,0,6.4,True,False,0,True
3,S0394,6.4442068,116.5127843,S0041,6.4565219,116.5024247,1.785,0,5.8,True,True,0,True
3,S0394,6.4442068,116.5127843,S0395,6.4237159,116.5214103,2.47,0,5.9,True,False,0,True
3,S0394,6.4442068,116.5127843,S0396,6.4268077,116.5106171,1.949,0,8.9,True,True,0,True
3,S0395,6.4237159,116.5214103,S0393,6.4023072,116.5293282,2.536,1,3.3,True,False,0,True
3,S0395,6.4237159,116.5214103,S0394,6.4442068,116.5127843,2.47,1,6.6,True,True,0,True
3,S0395,6.4237159,116.5214103,S0396,6.4268077,116.5106171,1.241,1,8.5,True,True,0,True
3,S0396,6.4268077,116.5106171,S0394,6.4442068,116.5127843,1.949,0,7.3,True,True,0,True
3,S0396,6.4268077,116.5106171,S0395,6.4237159,116.5214103,1.241,0,9.6,True,True,0,True
3,S0403,6.2493073,116.4626154,S0315,6.2285288,116.4551222,2.454,0,-69.8,False,False,0,True
3,S0403,6.2493073,116.4626154,S0319,6.2360746,116.4494384,2.07,0,-28.2,False,False,0,True
3,S0403,6.2493073,116.4626154,S0339,6.2473825,116.4525488,1.133,0,-19.4,False,False,0,True
3,S0403,6.2493073,116.4626154,S0340,6.2495427,116.451671,1.21,0,10.0,True,True,0,True
3,S0403,6.2493073,116.4626154,S0341,6.2491271,116.4754237,1.416,0,-48.1,False,False,0,True
3,S0403,6.2493073,116.4626154,S0343,6.2556724,116.4596676,0.779,0,-7.6,False,False,0,True
3,S0403,6.2493073,116.4626154,S0344,6.2647561,116.4537819,1.976,0,-3.8,False,False,0,True
3,S0403,6.2493073,116.4626154,S0348,6.2514125,116.4612922,0.276,0,-9.1,False,False,0,True
3,S0403,6.2493073,116.4626154,S0372,6.2275471,116.4499,2.798,0,-54.0,False,False,0,True
3,S0404,6.3239734,116.3515484,S0179,6.3240036,116.3743229,2.517,1,21.4,True,True,0,True
3,S0404,6.3239734,116.3515484,S0307,6.3129372,116.3458603,1.379,1,-3.9,False,False,0,True
3,S0404,6.3239734,116.3515484,S0405,6.3380572,116.3291819,2.926,1,-172.4,False,False,0,True
3,S0404,6.3239734,116.3515484,S0406,6.3394007,116.3431186,1.952,1,-65.2,False,False,0,True
3,S0405,6.3380572,116.3291819,S0404,6.3239734,116.3515484,2.926,0,-164.6,False,False,0,True
3,S0405,6.3380572,116.3291819,S0406,6.3394007,116.3431186,1.547,0,-69.3,False,False,0,True
3,S0406,6.3394007,116.3431186,S0307,6.3129372,116.3458603,2.958,0,-67.2,False,False,0,True
3,S0406,6.3394007,116.3431186,S0404,6.3239734,116.3515484,1.952,0,-49.2,False,False,0,True
3,S0406,6.3394007,116.3431186,S0405,6.3380572,116.3291819,1.547,0,-70.2,False,False,0,True
3,S0407,6.3064939,116.3280651,S0307,6.3129372,116.3458603,2.093,0,-74.7,False,False,0,True
3,S0407,6.3064939,116.3280651,S0410,6.3000554,116.328518,0.718,0,-19.0,False,False,0,True
3,S0410,6.3000554,116.328518,S0307,6.3129372,116.3458603,2.393,0,-50.7,False,False,0,True
3,S0410,6.3000554,116.328518,S0407,6.3064939,116.3280651,0.718,0,-22.6,False,False,0,True
3,S0413,6.1388087,116.4522523,S0333,6.1239943,116.4532593,1.651,0,-110.3,False,False,0,True
3,S0413,6.1388087,116.4522523,S0334,6.1466984,116.445671,1.14,0,-29.8,False,False,0,True
3,S0417,6.0279292,116.4434492,S0185,6.0282512,116.4629369,2.155,0,-147.2,False,False,0,True
3,S0419,6.0325619,116.4855496,S0185,6.0282512,116.4629369,2.546,0,9.5,True,True,0,True
3,S0419,6.0325619,116.4855496,S0420,6.0132916,116.4791545,2.256,0,2.8,True,False,0,True
3,S0420,6.0132916,116.4791545,S0185,6.0282512,116.4629369,2.446,0,1.2,True,False,0,True
3,S0420,6.0132916,116.4791545,S0419,6.0325619,116.4855496,2.256,0,10.4,True,True,0,True
3,S0432,4.8645291,115.8777495,S0433,4.8621763,115.8897693,1.357,0,3.9,True,False,0,True
3,S0432,4.8645291,115.8777495,S1257,4.8602808,115.8774283,0.474,0,10.1,True,True,0,True
3,S0432,4.8645291,115.8777495,S1265,4.8489683,115.8820235,1.794,0,4.2,True,False,0,True
3,S0432,4.8645291,115.8777495,S1270,4.8751133,115.9010094,2.833,0,0.2,True,False,0,True
3,S0432,4.8645291,115.8777495,S1287,4.8626957,115.8968561,2.127,0,-4.1,False,False,0,True
3,S0432,4.8645291,115.8777495,S1290,4.8455687,115.8824868,2.173,0,-0.0,False,False,0,True
3,S0432,4.8645291,115.8777495,S1297,4.8680918,115.8841145,0.809,0,2.4,True,False,0,True
3,S0433,4.8621763,115.8897693,S0432,4.8645291,115.8777495,1.357,1,8.3,True,True,0,True
3,S0433,4.8621763,115.8897693,S1257,4.8602808,115.8774283,1.383,1,10.0,True,True,0,True
3,S0433,4.8621763,115.8897693,S1264,4.8380444,115.8888462,2.685,1,9.7,True,True,0,True
3,S0433,4.8621763,115.8897693,S1265,4.8489683,115.8820235,1.701,1,0.5,True,False,0,True
3,S0433,4.8621763,115.8897693,S1270,4.8751133,115.9010094,1.903,1,5.5,True,False,0,True
3,S0433,4.8621763,115.8897693,S1273,4.8816281,115.9076972,2.937,1,8.3,True,True,0,True
3,S0433,4.8621763,115.8897693,S1287,4.8626957,115.8968561,0.787,1,1.3,True,False,0,True
3,S0433,4.8621763,115.8897693,S1290,4.8455687,115.8824868,2.015,1,7.0,True,True,0,True
3,S0433,4.8621763,115.8897693,S1297,4.8680918,115.8841145,0.908,1,-0.6,False,False,0,True
3,S0456,6.6648177,117.2073658,S0166,6.661511,117.2077305,0.37,0,10.0,True,True,0,True
3,S0466,5.8344594,117.4367943,S0181,5.8241814,117.4379987,1.151,0,4.5,True,True,0,True
3,S0511,5.0315794,116.4562941,S0512,5.0185581,116.4597964,1.499,0,-10.9,False,False,0,True
3,S0512,5.0185581,116.4597964,S0511,5.0315794,116.4562941,1.499,1,-16.5,False,False,0,True
3,S0512,5.0185581,116.4597964,S0513,4.9952745,116.4677671,2.735,1,6.6,True,False,0,True
3,S0513,4.9952745,116.4677671,S0512,5.0185581,116.4597964,2.735,0,9.2,True,True,0,True
3,S0533,4.7154608,116.47698,S0162,4.7053675,116.4807819,1.199,0,-3.3,False,False,0,True
3,S0533,4.7154608,116.47698,S0553,4.7138076,116.4598441,1.908,0,9.6,True,True,0,True
3,S0533,4.7154608,116.47698,S0556,4.7125431,116.4669454,1.158,0,6.6,True,True,0,True
3,S0533,4.7154608,116.47698,S0559,4.7157558,116.4513129,2.845,0,-10.9,False,False,0,True
3,S0553,4.7138076,116.4598441,S0130,4.7181021,116.4422487,2.008,1,-17.8,False,False,0,True
3,S0553,4.7138076,116.4598441,S0162,4.7053675,116.4807819,2.503,1,-12.1,False,False,0,True
3,S0553,4.7138076,116.4598441,S0533,4.7154608,116.47698,1.908,1,4.0,True,False,0,True
3,S0553,4.7138076,116.4598441,S0555,4.7247292,116.4472719,1.848,1,-29.3,False,False,0,True
3,S0553,4.7138076,116.4598441,S0556,4.7125431,116.4669454,0.799,1,10.0,True,True,0,True
3,S0553,4.7138076,116.4598441,S0559,4.7157558,116.4513129,0.97,1,-10.7,False,False,0,True
3,S0555,4.7247292,116.4472719,S0130,4.7181021,116.4422487,0.924,0,-2.5,False,False,0,True
3,S0555,4.7247292,116.4472719,S0553,4.7138076,116.4598441,1.848,0,-31.4,False,False,0,True
3,S0555,4.7247292,116.4472719,S0556,4.7125431,116.4669454,2.567,0,-51.2,False,False,0,True
3,S0555,4.7247292,116.4472719,S0559,4.7157558,116.4513129,1.094,0,-10.7,False,False,0,True
3,S0556,4.7125431,116.4669454,S0130,4.7181021,116.4422487,2.806,0,-17.7,False,False,0,True
3,S0556,4.7125431,116.4669454,S0162,4.7053675,116.4807819,1.729,0,-12.1,False,False,0,True
3,S0556,4.7125431,116.4669454,S0533,4.7154608,116.47698,1.158,0,-5.8,False,False,0,True
3,S0556,4.7125431,116.4669454,S0553,4.7138076,116.4598441,0.799,0,8.1,True,True,0,True
3,S0556,4.7125431,116.4669454,S0555,4.7247292,116.4472719,2.567,0,-53.8,False,False,0,True
3,S0556,4.7125431,116.4669454,S0559,4.7157558,116.4513129,1.769,0,-12.4,False,False,0,True
3,S0559,4.7157558,116.4513129,S0130,4.7181021,116.4422487,1.038,0,-14.5,False,False,0,True
3,S0559,4.7157558,116.4513129,S0533,4.7154608,116.47698,2.845,0,5.2,True,False,0,True
3,S0559,4.7157558,116.4513129,S0553,4.7138076,116.4598441,0.97,0,-2.0,False,False,0,True
3,S0559,4.7157558,116.4513129,S0555,4.7247292,116.4472719,1.094,0,-6.6,False,False,0,True
3,S0559,4.7157558,116.4513129,S0556,4.7125431,116.4669454,1.769,0,1.6,True,False,0,True
3,S0599,5.0954389,116.3409302,S0593,5.117645,116.3432834,2.483,1,9.9,True,True,0,True
3,S0603,5.1778704,116.2381905,S0605,5.1621456,116.2315424,1.897,1,6.7,True,True,0,True
3,S0605,5.1621456,116.2315424,S0603,5.1778704,116.2381905,1.897,0,9.8,True,True,0,True
3,S0608,5.1868176,116.1825533,S0798,5.2096144,116.1942804,2.848,0,-5.4,False,False,0,True
3,S0611,5.4505072,116.5605112,S0617,5.448024,116.5546504,0.705,0,10.1,True,True,0,True
3,S0611,5.4505072,116.5605112,S0792,5.454468,116.5639703,0.584,0,10.1,True,True,0,True
3,S0614,5.4257658,116.5207264,S0066,5.4146548,116.5084813,1.834,0,-0.9,False,False,0,True
3,S0614,5.4257658,116.5207264,S0620,5.4312578,116.5366919,1.87,0,-21.7,False,False,0,True
3,S0617,5.448024,116.5546504,S0611,5.4505072,116.5605112,0.705,1,10.0,True,True,0,True
3,S0617,5.448024,116.5546504,S0620,5.4312578,116.5366919,2.725,1,-3.3,False,False,0,True
3,S0617,5.448024,116.5546504,S0792,5.454468,116.5639703,1.256,1,1.0,True,False,0,True
3,S0618,5.4025431,116.4863082,S0066,5.4146548,116.5084813,2.8,0,-58.1,False,False,0,True
3,S0620,5.4312578,116.5366919,S0614,5.4257658,116.5207264,1.87,0,-32.1,False,False,0,True
3,S0620,5.4312578,116.5366919,S0617,5.448024,116.5546504,2.725,0,-15.0,False,False,0,True
3,S0623,5.292031,116.3884042,S0049,5.2732968,116.3747193,2.576,0,5.0,True,False,0,True
3,S0623,5.292031,116.3884042,S0631,5.3030662,116.3959753,1.486,0,-2.0,False,False,0,True
3,S0623,5.292031,116.3884042,S0632,5.2832779,116.379809,1.361,0,9.4,True,True,0,True
3,S0623,5.292031,116.3884042,S0634,5.2882954,116.3810541,0.914,0,4.9,True,False,0,True
3,S0629,5.3214327,116.4157143,S0042,5.3132388,116.4101726,1.098,0,7.7,True,True,0,True
3,S0629,5.3214327,116.4157143,S0631,5.3030662,116.3959753,2.991,0,-4.5,False,False,0,True
3,S0631,5.3030662,116.3959753,S0042,5.3132388,116.4101726,1.937,0,1.6,True,False,0,True
3,S0631,5.3030662,116.3959753,S0623,5.292031,116.3884042,1.486,0,1.6,True,False,0,True
3,S0631,5.3030662,116.3959753,S0629,5.3214327,116.4157143,2.991,0,-8.3,False,False,0,True
3,S0631,5.3030662,116.3959753,S0632,5.2832779,116.379809,2.836,0,6.1,True,False,0,True
3,S0631,5.3030662,116.3959753,S0634,5.2882954,116.3810541,2.33,0,-9.2,False,False,0,True
3,S0632,5.2832779,116.379809,S0049,5.2732968,116.3747193,1.245,1,8.4,True,True,0,True
3,S0632,5.2832779,116.379809,S0623,5.292031,116.3884042,1.361,1,7.5,True,True,0,True
3,S0632,5.2832779,116.379809,S0631,5.3030662,116.3959753,2.836,1,-3.9,False,False,0,True
3,S0632,5.2832779,116.379809,S0634,5.2882954,116.3810541,0.575,1,10.1,True,True,0,True
3,S0632,5.2832779,116.379809,S0638,5.2601226,116.3734017,2.671,1,1.1,True,False,0,True
3,S0632,5.2832779,116.379809,S0639,5.2593984,116.3756262,2.695,1,1.2,True,False,0,True
3,S0633,5.1739474,116.391897,S0637,5.1920657,116.3999474,2.203,1,-21.2,False,False,0,True
3,S0634,5.2882954,116.3810541,S0049,5.2732968,116.3747193,1.809,0,6.5,True,False,0,True
3,S0634,5.2882954,116.3810541,S0623,5.292031,116.3884042,0.914,0,3.2,True,False,0,True
3,S0634,5.2882954,116.3810541,S0631,5.3030662,116.3959753,2.33,0,-6.9,False,False,0,True
3,S0634,5.2882954,116.3810541,S0632,5.2832779,116.379809,0.575,0,8.8,True,True,0,True
3,S0636,5.1225003,116.3911099,S1073,5.1234242,116.3860528,0.569,1,10.0,True,True,0,True
3,S0637,5.1920657,116.3999474,S0633,5.1739474,116.391897,2.203,0,-13.9,False,False,0,True
3,S0638,5.2601226,116.3734017,S0049,5.2732968,116.3747193,1.472,0,9.5,True,True,0,True
3,S0638,5.2601226,116.3734017,S0632,5.2832779,116.379809,2.671,0,3.5,True,False,0,True
3,S0638,5.2601226,116.3734017,S0639,5.2593984,116.3756262,0.259,0,10.1,True,True,0,True
3,S0638,5.2601226,116.3734017,S0697,5.2419511,116.3674556,2.125,0,-9.7,False,False,0,True
3,S0638,5.2601226,116.3734017,S0703,5.2413062,116.3539969,2.999,0,6.1,True,False,0,True
3,S0639,5.2593984,116.3756262,S0049,5.2732968,116.3747193,1.549,0,3.6,True,False,0,True
3,S0639,5.2593984,116.3756262,S0632,5.2832779,116.379809,2.695,0,1.2,True,False,0,True
3,S0639,5.2593984,116.3756262,S0638,5.2601226,116.3734017,0.259,0,10.1,True,True,0,True
3,S0639,5.2593984,116.3756262,S0697,5.2419511,116.3674556,2.141,0,-4.1,False,False,0,True
3,S0648,5.1481891,116.3564896,S0650,5.1626227,116.3648085,1.851,1,10.1,True,True,0,True
3,S0648,5.1481891,116.3564896,S0651,5.1459778,116.3678933,1.287,1,9.1,True,True,0,True
3,S0648,5.1481891,116.3564896,S0654,5.1518875,116.3337432,2.552,1,9.5,True,True,0,True
3,S0650,5.1626227,116.3648085,S0648,5.1481891,116.3564896,1.851,1,8.0,True,True,0,True
3,S0650,5.1626227,116.3648085,S0651,5.1459778,116.3678933,1.882,1,6.9,True,True,0,True
3,S0650,5.1626227,116.3648085,S0699,5.1807118,116.3504924,2.561,1,6.5,True,True,0,True
3,S0650,5.1626227,116.3648085,S0701,5.1863236,116.3527253,2.956,1,8.9,True,True,0,True
3,S0651,5.1459778,116.3678933,S0648,5.1481891,116.3564896,1.287,0,8.4,True,True,0,True
3,S0651,5.1459778,116.3678933,S0650,5.1626227,116.3648085,1.882,0,9.9,True,True,0,True
3,S0654,5.1518875,116.3337432,S0648,5.1481891,116.3564896,2.552,0,6.2,True,True,0,True
3,S0656,5.3409493,116.1995303,S0658,5.3467074,116.2097255,1.298,1,10.1,True,True,0,True
3,S0656,5.3409493,116.1995303,S0660,5.3629756,116.2129939,2.867,1,8.6,True,True,0,True
3,S0656,5.3409493,116.1995303,S1186,5.3178138,116.1933541,2.662,1,-26.3,False,False,0,True
3,S0658,5.3467074,116.2097255,S0656,5.3409493,116.1995303,1.298,0,10.0,True,True,0,True
3,S0658,5.3467074,116.2097255,S0660,5.3629756,116.2129939,1.845,0,9.7,True,True,0,True
3,S0658,5.3467074,116.2097255,S0661,5.3621802,116.219394,2.026,0,-19.0,False,False,0,True
3,S0659,5.3797614,116.2340885,S0660,5.3629756,116.2129939,2.99,1,4.9,True,True,0,True
3,S0659,5.3797614,116.2340885,S0661,5.3621802,116.219394,2.543,1,6.8,True,True,0,True
3,S0659,5.3797614,116.2340885,S0663,5.3891572,116.240027,1.234,1,4.9,True,True,0,True
3,S0659,5.3797614,116.2340885,S0669,5.3997077,116.2381822,2.264,1,8.3,True,True,0,True
3,S0659,5.3797614,116.2340885,S0673,5.3940265,116.2424715,1.838,1,10.0,True,True,0,True
3,S0660,5.3629756,116.2129939,S0656,5.3409493,116.1995303,2.867,1,10.1,True,True,0,True
3,S0660,5.3629756,116.2129939,S0658,5.3467074,116.2097255,1.845,1,10.1,True,True,0,True
3,S0660,5.3629756,116.2129939,S0659,5.3797614,116.2340885,2.99,1,8.0,True,False,0,True
3,S0660,5.3629756,116.2129939,S0661,5.3621802,116.219394,0.714,1,4.5,True,False,0,True
3,S0661,5.3621802,116.219394,S0658,5.3467074,116.2097255,2.026,0,-3.7,False,False,0,True
3,S0661,5.3621802,116.219394,S0659,5.3797614,116.2340885,2.543,0,8.1,True,True,0,True
3,S0661,5.3621802,116.219394,S0660,5.3629756,116.2129939,0.714,0,9.6,True,True,0,True
3,S0663,5.3891572,116.240027,S0659,5.3797614,116.2340885,1.234,0,4.8,True,True,0,True
3,S0663,5.3891572,116.240027,S0669,5.3997077,116.2381822,1.191,0,10.1,True,True,0,True
3,S0663,5.3891572,116.240027,S0671,5.4044747,116.2475115,1.894,0,-12.3,False,False,0,True
3,S0663,5.3891572,116.240027,S0673,5.3940265,116.2424715,0.605,0,10.0,True,True,0,True
3,S0663,5.3891572,116.240027,S1076,5.4127509,116.2331743,2.731,0,10.0,True,True,0,True
3,S0664,5.4542071,116.2578834,S0062,5.4587899,116.2736526,1.818,0,9.9,True,True,0,True
3,S0664,5.4542071,116.2578834,S0668,5.4489856,116.2702798,1.49,0,7.6,True,True,0,True
3,S0664,5.4542071,116.2578834,S0670,5.4728503,116.2654893,2.237,0,-8.0,False,False,0,True
3,S0664,5.4542071,116.2578834,S0674,5.4455835,116.2688726,1.549,0,10.1,True,True,0,True
3,S0664,5.4542071,116.2578834,S0675,5.4585487,116.2659994,1.02,0,-2.1,False,False,0,True
3,S0664,5.4542071,116.2578834,S0676,5.4464732,116.267259,1.348,0,10.0,True,True,0,True
3,S0664,5.4542071,116.2578834,S0678,5.4582441,116.2733047,1.765,0,9.3,True,True,0,True
3,S0664,5.4542071,116.2578834,S0680,5.4623131,116.2811304,2.727,0,10.1,True,True,0,True
3,S0664,5.4542071,116.2578834,S0683,5.4676301,116.2678351,1.855,0,9.4,True,True,0,True
3,S0664,5.4542071,116.2578834,S0684,5.455013,116.2639664,0.679,0,8.7,True,True,0,True
3,S0664,5.4542071,116.2578834,S0685,5.451431,116.2568816,0.328,0,8.9,True,True,0,True
3,S0664,5.4542071,116.2578834,S0686,5.4356626,116.2497626,2.249,0,9.9,True,True,0,True
3,S0664,5.4542071,116.2578834,S0687,5.4457484,116.2570889,0.945,0,10.1,True,True,0,True
3,S0665,5.4183322,116.2561088,S0669,5.3997077,116.2381822,2.868,0,10.3,True,True,0,True
3,S0665,5.4183322,116.2561088,S0671,5.4044747,116.2475115,1.811,0,-1.9,False,False,0,True
3,S0665,5.4183322,116.2561088,S0679,5.4190511,116.2334792,2.506,0,10.1,True,True,0,True
3,S0665,5.4183322,116.2561088,S0682,5.426731,116.2391342,2.098,0,9.0,True,True,0,True
3,S0665,5.4183322,116.2561088,S0686,5.4356626,116.2497626,2.051,0,1.8,True,False,0,True
3,S0665,5.4183322,116.2561088,S1076,5.4127509,116.2331743,2.614,0,8.1,True,True,0,True
3,S0667,5.4797716,116.2752866,S0062,5.4587899,116.2736526,2.34,0,10.3,True,True,0,True
3,S0667,5.4797716,116.2752866,S0670,5.4728503,116.2654893,1.33,0,10.2,True,True,0,True
3,S0667,5.4797716,116.2752866,S0675,5.4585487,116.2659994,2.574,0,10.3,True,True,0,True
3,S0667,5.4797716,116.2752866,S0677,5.4816186,116.2690947,0.715,0,-7.0,False,False,0,True
3,S0667,5.4797716,116.2752866,S0678,5.4582441,116.2733047,2.404,0,10.3,True,True,0,True
3,S0667,5.4797716,116.2752866,S0680,5.4623131,116.2811304,2.046,0,4.0,True,False,0,True
3,S0667,5.4797716,116.2752866,S0681,5.4719211,116.2803596,1.038,0,-3.8,False,False,0,True
3,S0667,5.4797716,116.2752866,S0683,5.4676301,116.2678351,1.582,0,10.1,True,True,0,True
3,S0668,5.4489856,116.2702798,S0062,5.4587899,116.2736526,1.152,0,9.1,True,True,0,True
3,S0668,5.4489856,116.2702798,S0664,5.4542071,116.2578834,1.49,0,1.5,True,False,0,True
3,S0668,5.4489856,116.2702798,S0670,5.4728503,116.2654893,2.706,0,6.1,True,True,0,True
3,S0668,5.4489856,116.2702798,S0674,5.4455835,116.2688726,0.409,0,10.0,True,True,0,True
3,S0668,5.4489856,116.2702798,S0675,5.4585487,116.2659994,1.164,0,10.0,True,True,0,True
3,S0668,5.4489856,116.2702798,S0676,5.4464732,116.267259,0.436,0,9.6,True,True,0,True
3,S0668,5.4489856,116.2702798,S0678,5.4582441,116.2733047,1.083,0,10.0,True,True,0,True
3,S0668,5.4489856,116.2702798,S0680,5.4623131,116.2811304,1.908,0,5.9,True,True,0,True
3,S0668,5.4489856,116.2702798,S0681,5.4719211,116.2803596,2.784,0,8.4,True,True,0,True
3,S0668,5.4489856,116.2702798,S0683,5.4676301,116.2678351,2.091,0,8.6,True,True,0,True
3,S0668,5.4489856,116.2702798,S0684,5.455013,116.2639664,0.968,0,8.4,True,True,0,True
